,draft_year,draft_round,pick_no,team,prospect_name,prospect_id,dob,birth_country,height,weight,shoots,nhl_id,position,prospect_category,amateur_league,amateur_team,nhl_games_played,200+games
1517,2016,7,203,Chicago Blackhawks,Jake Ryczek,63812,1998-03-19,USA,"5' 10""",181,R,8479568,D,North American Skater,USHL,Waterloo,0,0
1518,2016,7,204,Minnesota Wild,Braydyn Chizen,64234,1998-05-09,CAN,"6' 9""",205,R,8479569,D,North American Skater,WHL,Kelowna,0,0
1519,2016,7,205,Anaheim Ducks,Tyler Soy,57147,1997-02-10,CAN,"6' 0""",180,L,8478516,C,North American Skater,WHL,Victoria,0,0
1520,2016,7,206,Tampa Bay Lightning,Otto Somppi,65147,1998-01-12,FIN,"6' 0""",189,L,8479405,C,North American Skater,QMJHL,Halifax,0,0
1521,2016,7,207,Washington Capitals,Dmitriy Zaitsev,65765,1998-01-18,RUS,"6' 0""",191,L,8479604,D,European Skater,NAHL,WBS Knights,0,0
1522,2016,7,208,Tampa Bay Lightning,Ryan Lohin,63268,1996-06-26,USA,"6' 0""",193,L,8479570,C,North American Skater,USHL,Waterloo,0,0
1523,2016,7,209,St. Louis Blues,Nikolaj Krag Christensen,67258,1998-08-12,DNK,"6' 3""",201,R,8479605,RW,European Skater,DENMARK,Rodovre,0,0
1524,2016,7,210,San Jose Sharks,Joachim Blichfeld,66972,1998-07-17,DNK,"6' 2""",198,R,8479571,LW,European Skater,SWEDEN,Malmo Jr.,8,0
1525,2016,7,211,St. Louis Blues,Filip Helt,71578,1998-04-09,CZE,"6' 2""",201,L,8479572,LW,European Skater,CZREP-JR.,Litvinov Jr.,0,0
1526,2017,1,1,New Jersey Devils,Nico Hischier,65242,1999-01-04,CHE,"6' 2""",179,L,8480002,C,North American Skater,QMJHL,Halifax,381,1
1527,2017,1,2,Philadelphia Flyers,Nolan Patrick,61480,1998-09-19,CAN,"6' 2""",199,R,8479974,C,North American Skater,WHL,Brandon,222,1
1528,2017,1,3,Dallas Stars,Miro Heiskanen,68978,1999-07-18,FIN,"6' 1""",183,L,8480036,D,European Skater,FINLAND,HIFK,354,1
1529,2017,1,4,Colorado Avalanche,Cale Makar,64206,1998-10-30,CAN,"5' 11""",187,R,8480069,D,North American Skater,AJHL,Brooks,238,1
1530,2017,1,5,Vancouver Canucks,Elias Pettersson,67559,1998-11-12,SWE,"6' 2""",165,L,8480012,C,European Skater,SWEDEN-2,Timra,325,1
1531,2017,1,6,Vegas Golden Knights,Cody Glass,64280,1999-04-01,CAN,"6' 2""",178,R,8479996,C,North American Skater,WHL,Portland,146,0
1532,2017,1,7,New York Rangers,Lias Andersson,65372,1998-10-13,SWE,"5' 11""",205,L,8480072,C,European Skater,SWEDEN,HV 71,110,0
1533,2017,1,8,Buffalo Sabres,Casey Mittelstadt,64901,1998-11-22,USA,"6' 0""",199,L,8479999,C,North American Skater,HIGH-MN,Eden Prarie,277,1
1534,2017,1,9,Detroit Red Wings,Michael Rasmussen,64268,1999-04-17,CAN,"6' 6""",220,L,8479992,C,North American Skater,WHL,Tri-City,238,1
1535,2017,1,10,Florida Panthers,Owen Tippett,68078,1999-02-16,CAN,"6' 1""",215,R,8480015,RW,North American Skater,OHL,Mississauga,192,0
1536,2017,1,11,Los Angeles Kings,Gabriel Vilardi,68076,1999-08-16,CAN,"6' 3""",203,R,8480014,C,North American Skater,OHL,Windsor,152,0
1537,2017,1,12,Carolina Hurricanes,Martin Necas,69034,1999-01-15,CZE,"6' 1""",178,R,8480039,C,European Skater,Czech Republic,Brno,285,1
1538,2017,1,13,Vegas Golden Knights,Nick Suzuki,68087,1999-08-10,CAN,"5' 11""",183,R,8480018,C,North American Skater,OHL,Owen Sound,291,1
1539,2017,1,14,Tampa Bay Lightning,Cal Foote,64103,1998-12-13,USA,"6' 4""",215,R,8479984,D,North American Skater,WHL,Kelowna,141,0
1540,2017,1,15,Vegas Golden Knights,Erik Brannstrom,68253,1999-09-02,SWE,"5' 10""",179,L,8480073,D,European Skater,SWEDEN,HV 71,190,0
1541,2017,1,16,Calgary Flames,Juuso Valimaki,62924,1998-10-06,FIN,"6' 2""",211,L,8479976,D,North American Skater,WHL,Tri-City,160,0
1542,2017,1,17,Toronto Maple Leafs,Timothy Liljegren,69106,1999-04-30,SWE,"6' 0""",188,R,8480043,D,European Skater,SWEDEN,Rogle,141,0
1543,2017,1,18,Boston Bruins,Urho Vaakanainen,65109,1999-01-01,FIN,"6' 1""",188,L,8480001,D,European Skater,FINLAND,JYP,68,0
1544,2017,1,19,San Jose Sharks,Josh Norris,67436,1999-05-05,USA,"6' 0""",189,L,8480064,C,North American Skater,NTDP,USA U-18,133,0
1545,2017,1,20,St. Louis Blues,Robert Thomas,68098,1999-07-02,CAN,"6' 0""",191,R,8480023,C,North American Skater,OHL,London,314,1
1546,2017,1,21,New York Rangers,Filip Chytil,69037,1999-09-05,CZE,"6' 2""",192,L,8480078,C,European Skater,Czech Republic,Zlin,327,1
1547,2017,1,22,Edmonton Oilers,Kailer Yamamoto,63354,1998-09-29,USA,"5' 8""",156,R,8479977,RW,North American Skater,WHL,Spokane,244,1
1548,2017,1,23,Arizona Coyotes,Pierre-Olivier Joseph,68734,1999-07-01,CAN,"6' 2""",163,L,8480058,D,North American Skater,QMJHL,Charlottetown,95,0
1549,2017,1,24,Winnipeg Jets,Kristian Vesalainen,65669,1999-06-01,FIN,"6' 4""",211,L,8480005,LW,European Skater,SWEDEN,Frolunda,70,0
1550,2017,1,25,Montréal Canadiens,Ryan Poehling,63161,1999-01-03,USA,"6' 2""",177,L,8480068,C,North American Skater,NCHC,St. Cloud State,138,0
1551,2017,1,27,Philadelphia Flyers,Morgan Frost,68144,1999-05-14,CAN,"5' 11""",180,L,8480028,C,North American Skater,OHL,Sault Ste. Marie,158,0
1552,2017,1,28,Ottawa Senators,Shane Bowers,68665,1999-07-30,CAN,"6' 2""",178,L,8480032,C,North American Skater,USHL,Waterloo,1,0
1553,2017,1,29,Chicago Blackhawks,Henri Jokiharju,68819,1999-06-17,FIN,"6' 0""",188,R,8480035,D,North American Skater,WHL,Portland,273,1
1554,2017,1,30,Nashville Predators,Eeli Tolvanen,67201,1999-04-22,FIN,"5' 10""",189,L,8480009,RW,European Skater,USHL,Sioux City,183,0
1555,2017,1,31,St. Louis Blues,Klim Kostin,67448,1999-05-05,RUS,"6' 2""",207,L,8480011,LW,European Skater,RUSSIA,Dynamo Moscow,103,0
1556,2017,2,32,Colorado Avalanche,Conor Timmins,63903,1998-09-18,CAN,"6' 2""",184,R,8479982,D,North American Skater,OHL,Sault Ste. Marie,66,0
1557,2017,2,33,Vancouver Canucks,Kole Lind,64137,1998-10-16,CAN,"6' 1""",185,R,8479986,RW,North American Skater,WHL,Kelowna,30,0
1558,2017,2,34,Vegas Golden Knights,Nicolas Hague,63860,1998-12-05,CAN,"6' 6""",207,L,8479980,D,North American Skater,OHL,Mississauga,223,1
1559,2017,2,35,Philadelphia Flyers,Isaac Ratcliffe,68088,1999-02-15,CAN,"6' 6""",209,L,8480019,LW,North American Skater,OHL,Guelph,10,0
1560,2017,2,36,New Jersey Devils,Jesper Boqvist,65374,1998-10-30,SWE,"6' 0""",179,L,8480003,C,European Skater,SWEDEN,Brynas,189,0
1561,2017,2,37,Buffalo Sabres,Marcus Davidsson,65380,1998-11-18,SWE,"6' 1""",198,L,8480004,C,European Skater,SWEDEN,Djurgarden,0,0
1562,2017,2,38,Detroit Red Wings,Gustav Lindstrom,72203,1998-10-20,SWE,"6' 2""",187,R,8480184,D,European Skater,SWEDEN-2,Almtuna,128,0
1563,2017,2,39,Dallas Stars,Jason Robertson,68131,1999-07-22,USA,"6' 2""",198,L,8480027,LW,North American Skater,OHL,Kingston,210,1
1564,2017,2,40,Florida Panthers,Aleksi Heponiemi,68988,1999-01-09,FIN,"5' 11""",154,L,8480037,C,North American Skater,WHL,Swift Current,25,0
1565,2017,2,41,Los Angeles Kings,Jaret Anderson-Dolan,64275,1999-09-12,CAN,"5' 11""",194,L,8479994,C,North American Skater,WHL,Spokane,96,0
1566,2017,2,42,Carolina Hurricanes,Eetu Luostarinen,72928,1998-09-02,FIN,"6' 3""",189,L,8480185,C,European Skater,FINLAND,Kalpa,212,1
1567,2017,2,43,Winnipeg Jets,Dylan Samberg,71623,1999-01-24,USA,"6' 3""",211,L,8480049,D,North American Skater,HIGH-MN,Hermantown,78,0
1568,2017,2,44,Arizona Coyotes,Filip Westerlund,71165,1999-04-17,SWE,"6' 0""",185,R,8480048,D,European Skater,SWEDEN,Frolunda,0,0
1569,2017,2,45,Columbus Blue Jackets,Alexandre Texier,68045,1999-09-13,FRA,"6' 1""",192,L,8480074,LW,European Skater,FRANCE,Grenoble,123,0
1570,2017,2,46,New York Islanders,Robin Salo,65180,1998-10-13,FIN,"6' 1""",191,L,8480071,D,European Skater,FINLAND,Sport,32,0
1571,2017,2,47,Ottawa Senators,Alex Formenton,68340,1999-09-13,CAN,"6' 2""",182,L,8480029,LW,North American Skater,OHL,London,109,0
1572,2017,2,48,Tampa Bay Lightning,Alexander Volkov,59773,1997-08-02,RUS,"6' 1""",191,L,8480186,RW,European Skater,RUSSIA-JR.,SKA St. Petersburg 2,46,0
1573,2017,2,49,San Jose Sharks,Mario Ferraro,64004,1998-09-17,CAN,"5' 11""",185,L,8479983,D,North American Skater,USHL,Des Moines,252,1
1574,2017,2,50,Anaheim Ducks,Max Comtois,68664,1999-01-08,CAN,"6' 2""",207,L,8480031,LW,North American Skater,QMJHL,Victoriaville,210,1
1575,2017,2,51,Pittsburgh Penguins,Zachary Lauzon,64422,1998-10-10,CAN,"6' 0""",187,L,8480187,D,North American Skater,QMJHL,Rouyn-Noranda,0,0
1576,2017,2,52,Carolina Hurricanes,Luke Martin,62979,1998-09-20,USA,"6' 2""",221,R,8480050,D,North American Skater,BIG10,Michigan,0,0
1577,2017,2,53,Boston Bruins,Jack Studnicka,68093,1999-02-18,CAN,"6' 0""",171,R,8480021,C,North American Skater,OHL,Oshawa,85,0
1578,2017,2,55,Vancouver Canucks,Jonah Gadjovich,63869,1998-10-12,CAN,"6' 1""",199,L,8479981,LW,North American Skater,OHL,Owen Sound,79,0
1579,2017,2,56,Montréal Canadiens,Josh Brook,64265,1999-06-17,CAN,"6' 1""",189,R,8479990,D,North American Skater,WHL,Moose Jaw,0,0
1580,2017,2,57,Chicago Blackhawks,Ian Mitchell,64292,1999-01-18,CAN,"5' 11""",179,R,8480070,D,North American Skater,AJHL,Spruce Grove,82,0
1581,2017,2,58,Montréal Canadiens,Joni Ikonen,68989,1999-04-14,FIN,"6' 0""",183,R,8480038,C,European Skater,SWEDEN-JR.,Frolunda Jr.,0,0
1582,2017,2,59,Toronto Maple Leafs,Eemeli Rasanen,67286,1999-03-06,FIN,"6' 7""",228,R,8480010,D,European Skater,OHL,Kingston,0,0
1583,2017,2,60,Anaheim Ducks,Antoine Morand,68663,1999-02-18,CAN,"5' 10""",175,L,8480030,C,North American Skater,QMJHL,Acadie-Bathurst,0,0
1584,2017,2,61,Nashville Predators,Grant Mismash,64357,1999-02-19,USA,"6' 0""",181,L,8480061,LW,North American Skater,NTDP,USA U-18,0,0
1585,2017,2,62,Vegas Golden Knights,Jake Leschyshyn,64267,1999-03-10,USA,"5' 11""",192,L,8479991,C,North American Skater,WHL,Regina,76,0
1586,2017,3,63,New Jersey Devils,Fabian Zetterlund,69119,1999-08-25,SWE,"5' 11""",202,R,8480188,RW,European Skater,SWEDEN-JR.,Farjestad Jr.,81,0
1587,2017,3,65,Vegas Golden Knights,Jonas Rondbjerg,66878,1999-03-31,DNK,"6' 2""",194,L,8480007,RW,European Skater,SWEDEN-JR.,Vaxjo Jr.,43,0
1588,2017,3,66,Florida Panthers,Max Gildon,64311,1999-05-17,USA,"6' 3""",192,L,8480059,D,North American Skater,NTDP,USA U-18,0,0
1589,2017,3,67,Carolina Hurricanes,Morgan Geekie,64140,1998-07-20,CAN,"6' 2""",192,R,8479987,C,North American Skater,WHL,Tri-City,180,0
1590,2017,3,68,Montréal Canadiens,Scott Walford,64279,1999-01-12,CAN,"6' 2""",193,L,8480189,D,North American Skater,WHL,Victoria,0,0
1591,2017,3,69,Arizona Coyotes,Mackenzie Entwistle,68112,1999-07-14,CAN,"6' 3""",190,R,8480025,C,North American Skater,OHL,Hamilton,126,0
1592,2017,3,70,Chicago Blackhawks,Andrei Altybarmakian,67852,1998-08-04,RUS,"5' 11""",183,L,8480190,RW,European Skater,RUSSIA-JR.,Lvy St. Petersburg 2,0,0
1593,2017,3,71,Detroit Red Wings,Kasper Kotkansalo,65108,1998-11-16,FIN,"6' 2""",198,L,8480000,D,North American Skater,USHL,Sioux Falls,0,0
1594,2017,3,73,Carolina Hurricanes,Stelio Mattheos,64262,1999-06-14,CAN,"6' 0""",189,R,8479989,C,North American Skater,WHL,Brandon,0,0
1595,2017,3,74,Winnipeg Jets,Johnathan Kovacevic,59431,1997-07-12,CAN,"6' 4""",208,R,8480192,D,North American Skater,H-EAST,Merrimack,81,0
1596,2017,3,75,Arizona Coyotes,Nate Schnarr,68128,1999-02-25,CAN,"6' 4""",200,R,8480026,C,North American Skater,OHL,Guelph,0,0
1597,2017,3,76,Tampa Bay Lightning,Alexey Lipanov,70800,1999-08-17,RUS,"6' 0""",169,L,8480047,C,European Skater,RUSSIA-2,Balashikha,0,0
1598,2017,3,77,New York Islanders,Benjamin Mirageas,67975,1999-05-08,USA,"6' 1""",171,L,8480055,D,North American Skater,USHL,Chicago,0,0
1599,2017,3,79,Detroit Red Wings,Lane Zablocki,64157,1998-12-27,CAN,"6' 0""",181,R,8479988,RW,North American Skater,WHL,Red Deer,0,0
1600,2017,3,81,New Jersey Devils,Reilly Walsh,67978,1999-04-21,USA,"5' 11""",184,R,8480054,D,North American Skater,HIGH-NH,Proctor Academy,1,0
1601,2017,3,82,Arizona Coyotes,Cameron Crotty,68193,1999-05-05,CAN,"6' 2""",186,R,8480075,D,North American Skater,CCHL,Brockville,0,0
1602,2017,3,83,Detroit Red Wings,Zach Gallant,68079,1999-03-06,CAN,"6' 2""",193,L,8480016,C,North American Skater,OHL,Peterborough,0,0
1603,2017,3,84,Edmonton Oilers,Dmitri Samorukov,69085,1999-06-16,RUS,"6' 2""",187,L,8480041,D,North American Skater,OHL,Guelph,3,0
1604,2017,3,85,Minnesota Wild,Ivan Lodnia,68092,1999-08-31,USA,"5' 10""",185,R,8480020,RW,North American Skater,OHL,Erie,0,0
1605,2017,3,87,Montréal Canadiens,Cale Fleury,64130,1998-11-19,CAN,"6' 1""",209,R,8479985,D,North American Skater,WHL,Kootenay,62,0
1606,2017,3,89,Buffalo Sabres,Oskari Laaksonen,73437,1999-07-02,FIN,"6' 1""",165,R,8480194,D,European Skater,Finland Jr.,Ilves Jr.,0,0
1607,2017,3,90,Chicago Blackhawks,Evan Barratt,67960,1999-02-18,USA,"5' 11""",182,L,8480066,C,North American Skater,NTDP,USA U-18,0,0
1608,2017,3,91,Anaheim Ducks,Jack Badini,67495,1998-01-19,USA,"6' 0""",203,L,8480195,C,North American Skater,USHL,Chicago,0,0
1609,2017,3,92,Nashville Predators,David Farrance,66799,1999-06-23,USA,"5' 11""",195,L,8480063,D,North American Skater,NTDP,USA U-18,2,0
1610,2017,3,93,Pittsburgh Penguins,Clayton Phillips,64944,1999-09-09,USA,"5' 11""",188,L,8480052,D,North American Skater,USHL,Fargo,0,0
1611,2017,4,94,Colorado Avalanche,Nick Henry,64319,1999-07-04,CAN,"5' 11""",187,R,8479997,RW,North American Skater,WHL,Regina,0,0
1612,2017,4,95,Vancouver Canucks,Jack Rathbone,67976,1999-05-20,USA,"5' 10""",172,L,8480056,D,North American Skater,HIGH-MA,Dexter School,28,0
1613,2017,4,97,Minnesota Wild,Mason Shaw,60468,1998-11-03,CAN,"5' 8""",173,L,8479972,C,North American Skater,WHL,Medicine Hat,62,0
1614,2017,4,98,New Jersey Devils,Nikita Popugaev,67226,1998-06-13,RUS,"5' 9""",172,L,8480006,LW,European Skater,WHL,Prince George,0,0
1615,2017,4,99,Buffalo Sabres,Jacob Bryson,67114,1997-11-18,CAN,"5' 9""",178,L,8480196,D,North American Skater,H-EAST,Providence,170,0
1616,2017,4,100,Detroit Red Wings,Malte Setkov,71685,1999-01-14,DNK,"6' 6""",220,L,8480197,D,European Skater,SWEDEN-JR.,Malmo Jr.,0,0
1617,2017,4,101,Dallas Stars,Liam Hawel,68094,1999-04-18,CAN,"6' 4""",195,R,8480198,C,North American Skater,OHL,Guelph,0,0
1618,2017,4,102,San Jose Sharks,Scott Reedy,64347,1999-04-04,USA,"6' 1""",201,R,8480060,C,North American Skater,NTDP,USA U-18,35,0
1619,2017,4,103,Los Angeles Kings,Mikey Anderson,64575,1999-05-25,USA,"5' 11""",197,L,8479998,D,North American Skater,USHL,Waterloo,194,0
1620,2017,4,105,Winnipeg Jets,Santeri Virtanen,66549,1999-05-11,FIN,"6' 2""",203,L,8480200,C,European Skater,Finland Jr.,TPS Jr.,0,0
1621,2017,4,106,Philadelphia Flyers,Matthew Strome,68082,1999-01-06,CAN,"6' 4""",219,L,8480017,LW,North American Skater,OHL,Hamilton,0,0
1622,2017,4,107,Philadelphia Flyers,Maksim Sushko,68647,1999-02-10,BLR,"6' 0""",207,L,8480201,RW,North American Skater,OHL,Owen Sound,2,0
1623,2017,4,108,Arizona Coyotes,Noel Hoefenmayer,68108,1999-01-06,CAN,"6' 0""",196,L,8480202,D,North American Skater,OHL,Ottawa,0,0
1624,2017,4,109,Calgary Flames,Adam Ruzicka,67079,1999-05-11,SVK,"6' 4""",205,L,8480008,C,North American Skater,OHL,Sarnia,75,0
1625,2017,4,112,Chicago Blackhawks,Tim Soderlund,63450,1998-01-23,SWE,"5' 9""",163,L,8480203,LW,European Skater,SWEDEN,Skelleftea,0,0
1626,2017,4,113,St. Louis Blues,Alexey Toropchenko,70803,1999-06-25,RUS,"6' 5""",209,L,8480281,RW,North American Skater,RUSSIA-JR.,Mvd Balashikha 2,97,0
1627,2017,4,115,Edmonton Oilers,Ostap Safin,69029,1999-02-11,CZE,"6' 5""",200,L,8480076,RW,European Skater,CZREP-JR.,Sparta Jr.,0,0
1628,2017,4,116,Minnesota Wild,Bryce Misley,68167,1999-09-05,CAN,"6' 1""",185,L,8480204,C,North American Skater,OJHL,Oakville,0,0
1629,2017,4,117,Columbus Blue Jackets,Emil Bemstrom,71620,1999-06-01,SWE,"5' 11""",184,R,8480205,C,European Skater,SWEDEN-JR.,Leksand Jr.,172,0
1630,2017,4,118,Los Angeles Kings,Markus Phillips,68083,1999-03-21,CAN,"6' 0""",202,L,8480206,D,North American Skater,OHL,Owen Sound,0,0
1631,2017,4,119,Chicago Blackhawks,Roope Laavainen,67476,1998-08-23,FIN,"6' 2""",194,R,8480207,D,European Skater,Finland Jr.,Jokerit Jr.,0,0
1632,2017,4,120,Washington Capitals,Tobias Geisser,67497,1999-02-13,CHE,"6' 4""",220,L,8480283,D,European Skater,SWISS-2,Zug Academy,0,0
1633,2017,4,121,Ottawa Senators,Drake Batherson,68751,1998-04-27,USA,"6' 1""",187,R,8480208,C,North American Skater,QMJHL,Cape Breton,227,1
1634,2017,4,122,Anaheim Ducks,Kyle Olson,64305,1999-03-22,CAN,"5' 11""",174,R,8480209,C,North American Skater,WHL,Tri-City,0,0
1635,2017,4,123,New York Rangers,Brandon Crawley,64767,1997-02-02,USA,"6' 2""",203,L,8479027,D,North American Skater,OHL,London,0,0
1636,2017,4,124,Toronto Maple Leafs,Vladislav Kara,67446,1998-04-20,RUS,"6' 2""",196,L,8480284,LW,European Skater,RUSSIA-2,Bars Kazan,0,0
1637,2017,5,125,Colorado Avalanche,Igor Shvyrev,66937,1998-07-10,RUS,"6' 2""",205,L,8480210,C,European Skater,RUSSIA-JR.,Magnitogorsk 2,0,0
1638,2017,5,126,Arizona Coyotes,Michael Karow,68580,1998-12-18,USA,"6' 2""",200,L,8480211,D,North American Skater,USHL,Youngstown,0,0
1639,2017,5,127,Vegas Golden Knights,Lucas Elvenes,69111,1999-08-18,SWE,"6' 0""",172,L,8480044,C,European Skater,SWEDEN-JR.,Rogle Jr.,0,0
1640,2017,5,128,Arizona Coyotes,Tyler Steenbergen,60284,1998-01-07,CAN,"5' 10""",182,L,8480212,C,North American Skater,WHL,Swift Current,0,0
1641,2017,5,130,St. Louis Blues,David Noel,68694,1999-04-10,CAN,"6' 1""",202,L,8480214,D,North American Skater,QMJHL,Val d'Or,0,0
1642,2017,5,131,Detroit Red Wings,Cole Fraser,68120,1999-08-23,CAN,"6' 2""",205,R,8480215,D,North American Skater,OHL,Peterborough,0,0
1643,2017,5,132,Dallas Stars,Jacob Peterson,72229,1999-07-19,SWE,"6' 0""",170,L,8480216,C,European Skater,SWEDEN-JR.,Frolunda Jr.,77,0
1644,2017,5,133,Florida Panthers,Tyler Inamoto,67585,1999-05-06,USA,"6' 1""",192,L,8480065,D,North American Skater,NTDP,USA U-18,0,0
1645,2017,5,134,Los Angeles Kings,Cole Hults,66722,1998-05-22,USA,"6' 0""",189,L,8480217,D,North American Skater,USHL,Madison,0,0
1646,2017,5,135,Vancouver Canucks,Kristoffer Gunnarsson,66566,1997-02-26,SWE,"6' 1""",205,L,8480218,D,European Skater,SWEDEN,Frolunda,0,0
1647,2017,5,136,Winnipeg Jets,Leon Gawanke,67592,1999-05-31,DEU,"6' 1""",198,R,8480219,D,North American Skater,QMJHL,Cape Breton,0,0
1648,2017,5,137,Philadelphia Flyers,Noah Cates,67133,1999-02-05,USA,"6' 1""",179,L,8480220,LW,North American Skater,HIGH-MN,Stillwater,98,0
1649,2017,5,138,Los Angeles Kings,Drake Rymsha,63909,1998-08-06,USA,"6' 0""",187,R,8480221,C,North American Skater,OHL,Sarnia,1,0
1650,2017,5,139,New York Islanders,Sebastian Aho,55393,1996-02-17,SWE,"5' 10""",176,L,8480222,D,European Skater,SWEDEN,Skelleftea,132,0
1651,2017,5,140,Calgary Flames,Zach Fischer,64987,1997-07-19,CAN,"6' 1""",196,R,8480223,RW,North American Skater,WHL,Medicine Hat,0,0
1652,2017,5,141,Toronto Maple Leafs,Fedor Gordeev,68129,1999-01-27,RUS,"6' 6""",240,L,8480224,D,North American Skater,OHL,Flint,0,0
1653,2017,5,142,Vegas Golden Knights,Jack Dugan,71232,1998-03-24,USA,"6' 2""",196,R,8480225,LW,North American Skater,HIGH-NY,Northwood School,0,0
1654,2017,5,143,New Jersey Devils,Marián Studenič,67077,1998-10-28,SVK,"6' 0""",176,L,8480226,RW,North American Skater,OHL,Hamilton,44,0
1655,2017,5,144,Chicago Blackhawks,Parker Foo,66263,1998-09-12,CAN,"6' 0""",171,L,8480227,LW,North American Skater,AJHL,Brooks,0,0
1656,2017,5,145,New York Rangers,Calle Sjalin,72206,1999-09-02,SWE,"6' 1""",179,L,8480228,D,European Skater,SWEDEN-3,Ostersund,0,0
1657,2017,5,146,Edmonton Oilers,Kirill Maksimov,68110,1999-06-01,RUS,"6' 3""",207,R,8480229,RW,North American Skater,OHL,Niagara,0,0
1658,2017,5,147,Minnesota Wild,Jacob Golden,68431,1999-03-20,CAN,"6' 0""",180,L,8480230,D,North American Skater,OHL,London,0,0
1659,2017,5,148,Columbus Blue Jackets,Kale Howarth,70456,1997-06-10,CAN,"6' 5""",209,L,8480046,LW,North American Skater,BCHL,Trail,0,0
1660,2017,5,149,Montréal Canadiens,Jarret Tyszka,64277,1999-03-15,CAN,"6' 2""",188,L,8479995,D,North American Skater,WHL,Seattle,0,0
1661,2017,5,150,Chicago Blackhawks,Jakub Galvas,69024,1999-06-15,CZE,"6' 0""",168,L,8480231,D,European Skater,Czech Republic,Olomouc,6,0
1662,2017,5,151,Washington Capitals,Sebastian Walfridsson,69108,1999-03-19,SWE,"6' 0""",202,L,8480232,D,European Skater,SWEDEN-JR.,Modo Jr.,0,0
1663,2017,5,152,Pittsburgh Penguins,Jan Drozg,71537,1999-04-01,SVN,"6' 1""",181,R,8480285,LW,European Skater,SWEDEN-JR. U18,Leksand U18,0,0
1664,2017,5,155,Pittsburgh Penguins,Linus Olund,59707,1997-06-05,SWE,"5' 11""",185,L,8480234,C,European Skater,SWEDEN,Brynas,0,0
1665,2017,6,156,Colorado Avalanche,Denis Smirnov,60529,1997-08-12,RUS,"5' 8""",185,L,8480287,RW,European Skater,BIG10,Penn State U.,0,0
1666,2017,6,157,New York Rangers,Dominik Lakatos,63495,1997-04-08,CZE,"6' 0""",194,L,8480235,C,European Skater,Czech Republic,Liberec,0,0
1667,2017,6,158,Vegas Golden Knights,Nick Campoli,68168,1999-02-16,CAN,"5' 11""",190,L,8480288,C,North American Skater,OJHL,North York,0,0
1668,2017,6,159,San Jose Sharks,Jacob Mcgrew,64562,1999-02-25,USA,"5' 10""",187,R,8480236,RW,North American Skater,WHL,Spokane,0,0
1669,2017,6,160,New Jersey Devils,Aarne Talvitie,68973,1999-02-11,FIN,"5' 11""",200,L,8480237,C,North American Skater,Finland Jr.,Blues Jr.,0,0
1670,2017,6,162,Detroit Red Wings,John Adams,68009,1997-02-05,USA,"6' 5""",204,R,8480239,RW,North American Skater,USHL,Fargo,0,0
1671,2017,6,163,Dallas Stars,Brett Davis,64338,1999-06-01,CAN,"6' 1""",192,L,8480240,C,North American Skater,WHL,Kootenay,0,0
1672,2017,6,164,Detroit Red Wings,Reilly Webb,68105,1999-05-04,CAN,"6' 4""",205,R,8480241,D,North American Skater,OHL,Hamilton,0,0
1673,2017,6,165,New York Islanders,Arnaud Durandeau,68668,1999-01-14,CAN,"5' 11""",183,L,8480242,LW,North American Skater,QMJHL,Halifax,4,0
1674,2017,6,166,Carolina Hurricanes,Brendan De Jong,64198,1998-03-23,CAN,"6' 5""",200,L,8480243,D,North American Skater,WHL,Portland,0,0
1675,2017,6,168,Philadelphia Flyers,Olle Lycksell,71757,1999-08-24,SWE,"5' 11""",185,L,8480245,LW,European Skater,SWEDEN-JR.,Linkoping Jr.,8,0
1676,2017,6,169,Tampa Bay Lightning,Nick Perbix,67377,1998-06-15,USA,"6' 3""",191,R,8480246,D,North American Skater,HIGH-MN,Elk River,69,0
1677,2017,6,170,Columbus Blue Jackets,Jonathan Davidsson,57813,1997-03-12,SWE,"5' 11""",185,R,8480247,RW,European Skater,SWEDEN,Djurgarden,6,0
1678,2017,6,171,Calgary Flames,D'Artagnan Joly,68695,1999-04-07,CAN,"6' 3""",183,R,8480057,RW,North American Skater,QMJHL,Baie Comeau,0,0
1679,2017,6,172,Toronto Maple Leafs,Ryan Mcgregor,68096,1999-01-29,CAN,"6' 0""",178,L,8480248,C,North American Skater,OHL,Sarnia,0,0
1680,2017,6,173,Boston Bruins,Cedric Pare,68671,1999-01-24,CAN,"6' 2""",212,L,8480249,C,North American Skater,QMJHL,Saint John,0,0
1681,2017,6,174,New York Rangers,Morgan Barron,68714,1998-12-02,CAN,"6' 2""",200,L,8480289,C,North American Skater,HIGH-ON,St. Andrew's College,102,0
1682,2017,6,175,St. Louis Blues,Trenton Bourque,63878,1998-06-11,CAN,"6' 2""",200,L,8480250,D,North American Skater,OHL,Owen Sound,0,0
1683,2017,6,176,Nashville Predators,Pavel Koltygin,68003,1999-02-17,RUS,"6' 0""",194,L,8480013,C,North American Skater,QMJHL,Drummondville,0,0
1684,2017,6,177,Edmonton Oilers,Skyler Brind'Amour,68352,1999-07-27,USA,"6' 2""",179,L,8480291,C,North American Skater,USMAAAE,Selects Academy U18,0,0
1685,2017,6,178,Minnesota Wild,Andrei Svetlakov,55799,1996-04-06,RUS,"6' 0""",207,L,8480251,C,European Skater,RUSSIA,CSKA,0,0
